Time (s),Mean DBP (mmHg),SD DBP (mmHg)
1.183999999999999773e+02,7.047318761473140114e+01,1.195924496785819180e+01
1.184999999999999716e+02,7.046477063996256618e+01,1.194892444837631551e+01
1.185999999999999943e+02,7.045867987540594868e+01,1.193889372643283764e+01
1.186999999999999886e+02,7.045127080364346739e+01,1.193452215764293811e+01
1.187999999999999829e+02,7.047447303747949832e+01,1.203298361318778831e+01
1.188999999999999773e+02,7.049861907782279502e+01,1.215603244119667004e+01
1.189999999999999716e+02,7.050149475046667646e+01,1.230180775655256475e+01
1.190999999999999659e+02,7.047612825472512554e+01,1.245681331318500007e+01
1.191999999999999886e+02,7.046135834614544535e+01,1.262554379201118948e+01
1.192999999999999829e+02,7.043544352620625659e+01,1.273912975540192960e+01
1.193999999999999773e+02,7.033407701051014271e+01,1.258984574764185638e+01
1.194999999999999716e+02,7.022908189155283765e+01,1.244796917445653506e+01
1.195999999999999659e+02,7.012487283782958514e+01,1.231822133874704228e+01
1.196999999999999886e+02,7.001142875011997546e+01,1.219269563083046570e+01
1.197999999999999829e+02,6.991295762017959703e+01,1.211615929252837986e+01
1.198999999999999773e+02,6.987000877882050531e+01,1.220283464130390527e+01
1.199999999999999716e+02,6.987007837842807589e+01,1.228187673236706168e+01
1.200999999999999659e+02,6.986454916284169769e+01,1.237233060683788466e+01
1.201999999999999886e+02,6.989950918496410281e+01,1.243529389116388195e+01
1.202999999999999829e+02,6.995022749820121533e+01,1.249239530869632198e+01
1.203999999999999773e+02,6.993550848265354603e+01,1.237851124066230035e+01
1.204999999999999716e+02,6.990538683495552164e+01,1.223081855988608524e+01
1.205999999999999659e+02,6.987270044102102418e+01,1.208370845724654075e+01
1.206999999999999886e+02,6.986126656239193267e+01,1.194730537584822727e+01
1.207999999999999829e+02,6.983408863199944960e+01,1.182345127556439301e+01
1.208999999999999773e+02,6.977679253575782070e+01,1.171656578348864031e+01
1.209999999999999716e+02,6.976073326170174482e+01,1.178739023457722013e+01
1.210999999999999659e+02,6.978203892037525691e+01,1.191515514849504065e+01
1.211999999999999886e+02,6.985471242916068491e+01,1.201633250465745917e+01
1.212999999999999829e+02,6.993395386726696472e+01,1.212034057354256511e+01
1.213999999999999773e+02,7.002212480861547306e+01,1.222232030771285238e+01
1.214999999999999716e+02,7.011709474224180383e+01,1.232611629936461561e+01
1.215999999999999659e+02,7.016660301363293684e+01,1.218718876829895414e+01
1.216999999999999886e+02,7.024677856580937885e+01,1.205045917633962560e+01
1.217999999999999829e+02,7.032977473439368055e+01,1.193317859938481540e+01
1.218999999999999773e+02,7.041937983464825379e+01,1.182713695342957649e+01
1.219999999999999716e+02,7.051601159948474162e+01,1.177298212542157430e+01
1.220999999999999659e+02,7.065635705966504077e+01,1.187555958495031483e+01
1.221999999999999886e+02,7.075017880264054781e+01,1.199061538220740530e+01
1.222999999999999829e+02,7.079198706211732883e+01,1.211603887121743206e+01
1.223999999999999773e+02,7.077748317092870423e+01,1.220638276609056483e+01
1.224999999999999716e+02,7.078153171048616343e+01,1.230220989584461755e+01
1.225999999999999659e+02,7.077823450891382606e+01,1.235870794501716041e+01
1.226999999999999886e+02,7.073493209300191609e+01,1.233978455624946768e+01
1.227999999999999829e+02,7.069218792910035631e+01,1.233191152650535471e+01
1.228999999999999773e+02,7.068169884166059092e+01,1.232943975957768679e+01
1.229999999999999716e+02,7.073166937797627440e+01,1.232640831714327057e+01
1.230999999999999659e+02,7.075263442323662844e+01,1.230564568966498840e+01
1.231999999999999886e+02,7.074564001853238437e+01,1.228139063962673738e+01
1.232999999999999829e+02,7.076073467098100878e+01,1.232867249276510790e+01
1.233999999999999773e+02,7.078063763666821728e+01,1.237717643412957891e+01
1.234999999999999716e+02,7.075571829560350068e+01,1.237560490424146664e+01
1.235999999999999659e+02,7.072275248326018016e+01,1.236642538564270843e+01
1.236999999999999886e+02,7.069635583993753869e+01,1.235992376578043128e+01
1.237999999999999829e+02,7.067377372794386758e+01,1.235763018270657732e+01
1.238999999999999773e+02,7.065420058705771567e+01,1.235139523649706916e+01
1.239999999999999716e+02,7.066782208405332710e+01,1.227565667503651170e+01
1.240999999999999659e+02,7.069988830073215524e+01,1.217415804092848397e+01
1.241999999999999886e+02,7.077892125470525286e+01,1.210718607626504095e+01
1.242999999999999829e+02,7.086994409853694776e+01,1.205528571274562921e+01
1.243999999999999773e+02,7.096204485211909230e+01,1.201626126853893872e+01
1.244999999999999716e+02,7.105685100658162412e+01,1.198229059936209495e+01
1.245999999999999659e+02,7.118026714884550188e+01,1.201927906895234699e+01
1.246999999999999886e+02,7.132309696753448236e+01,1.216157354991695172e+01
1.247999999999999829e+02,7.137008763647386900e+01,1.223296560285894508e+01
1.248999999999999773e+02,7.133810658397460713e+01,1.227946179728126452e+01
1.249999999999999716e+02,7.124724349974465554e+01,1.231134504302858090e+01
1.250999999999999659e+02,7.113100240122049911e+01,1.226844285423089786e+01
1.251999999999999886e+02,7.101194496592302130e+01,1.218106623144410072e+01
1.252999999999999829e+02,7.088918331664532957e+01,1.210939109485541643e+01
1.253999999999999773e+02,7.076974507726141894e+01,1.203283522043357756e+01
1.254999999999999716e+02,7.064576794875142696e+01,1.195896672061165766e+01
1.255999999999999659e+02,7.056717076475541717e+01,1.192335217206378672e+01
1.256999999999999886e+02,7.057757639349236456e+01,1.195784437666443978e+01
1.257999999999999829e+02,7.067220437839382896e+01,1.198505413087272586e+01
1.258999999999999773e+02,7.079038845072315667e+01,1.200994397754806364e+01
1.259999999999999716e+02,7.088601195954839795e+01,1.204605097990048890e+01
1.260999999999999659e+02,7.097460915886360056e+01,1.209911220600387871e+01
1.261999999999999886e+02,7.101903501277956821e+01,1.211543919718562634e+01
1.262999999999999829e+02,7.105684357271057650e+01,1.212215208437656777e+01
1.263999999999999773e+02,7.109760459663151266e+01,1.214422721028007679e+01
1.264999999999999716e+02,7.105219072311466277e+01,1.217817127526859977e+01
1.265999999999999659e+02,7.099281971000729641e+01,1.221488444160192088e+01
1.266999999999999886e+02,7.098492257681488127e+01,1.231075009973842782e+01
1.267999999999999829e+02,7.106491219353192434e+01,1.248312565026612830e+01
1.268999999999999773e+02,7.117087207702245166e+01,1.263806083605745556e+01
1.269999999999999716e+02,7.128527591641859829e+01,1.276685476425165078e+01
1.270999999999999659e+02,7.141209905343013986e+01,1.286577330626905713e+01
1.271999999999999886e+02,7.156032004023344939e+01,1.297371931680296164e+01
1.272999999999999829e+02,7.164152265965404354e+01,1.291646030751623364e+01
1.273999999999999773e+02,7.163234280743927229e+01,1.281478793571453956e+01
1.274999999999999716e+02,7.159408076637772922e+01,1.271154286848103077e+01
1.275999999999999659e+02,7.156805172622385669e+01,1.265167937073494464e+01
1.276999999999999886e+02,7.155054981318282614e+01,1.264013698412916042e+01
1.277999999999999829e+02,7.151703714416548507e+01,1.263475973989108958e+01
1.278999999999999773e+02,7.146426220005771768e+01,1.263939429733033393e+01
1.279999999999999716e+02,7.139613494636647317e+01,1.264423969941150538e+01
1.280999999999999659e+02,7.136283408468774780e+01,1.266597879318292996e+01
1.281999999999999886e+02,7.124987755706301584e+01,1.260083118069438690e+01
1.282999999999999829e+02,7.111565808690282608e+01,1.248346810625836412e+01
1.283999999999999773e+02,7.101108646226566634e+01,1.236732449218655283e+01
1.284999999999999716e+02,7.091846380492748381e+01,1.226342396563558346e+01
1.285999999999999659e+02,7.082894642412040298e+01,1.217958327444098998e+01
1.286999999999999886e+02,7.073612257178425011e+01,1.212801540704307079e+01
1.287999999999999829e+02,7.064567662630166467e+01,1.207424350948860159e+01
1.288999999999999773e+02,7.055703468072061924e+01,1.201861184654393355e+01
1.289999999999999716e+02,7.047171917607214198e+01,1.195694425529345217e+01
1.290999999999999659e+02,7.038511919810171946e+01,1.191121503538538384e+01
1.291999999999999886e+02,7.028892441155828408e+01,1.188949724461855340e+01
1.292999999999999829e+02,7.020936147088561086e+01,1.188906246321552551e+01
1.293999999999999773e+02,7.024250613597044435e+01,1.188715289516293794e+01
1.294999999999999716e+02,7.029875865415380076e+01,1.187624054357057979e+01
1.295999999999999659e+02,7.035395396002901691e+01,1.189122865836568721e+01
1.296999999999999886e+02,7.040346685324621490e+01,1.194584748798791196e+01
1.297999999999999829e+02,7.045524791849010171e+01,1.203655864770134976e+01
1.298999999999999773e+02,7.049154212354622473e+01,1.213620461052877708e+01
1.299999999999999716e+02,7.048130567221414822e+01,1.219995581008573460e+01
1.300999999999999659e+02,7.044055094106680315e+01,1.223910007620801998e+01
1.301999999999999886e+02,7.041725602752242708e+01,1.228927108250936406e+01
1.302999999999999829e+02,7.041366194298704784e+01,1.233774537571152408e+01
1.303999999999999773e+02,7.041410225254536215e+01,1.239024544376441206e+01
1.304999999999999716e+02,7.039913314400727984e+01,1.240622039696558154e+01
1.305999999999999659e+02,7.036842140475746987e+01,1.239729181553313886e+01
1.306999999999999886e+02,7.034317767863556981e+01,1.236493731149662700e+01
1.307999999999999829e+02,7.031743175578095872e+01,1.233568893535514022e+01
1.308999999999999773e+02,7.029540358479445672e+01,1.230494736503237796e+01
1.309999999999999716e+02,7.027051221604152431e+01,1.226705381784062610e+01
1.310999999999999659e+02,7.023653784864193028e+01,1.222013386501941135e+01
1.311999999999999886e+02,7.026749990869608098e+01,1.216300227367794307e+01
1.312999999999999829e+02,7.029548379471445685e+01,1.212529315779104522e+01
1.313999999999999773e+02,7.031396105597492863e+01,1.210072768332266335e+01
1.314999999999999716e+02,7.033349755492302791e+01,1.209565723450261032e+01
1.315999999999999659e+02,7.035157124243097826e+01,1.209691529041832858e+01
1.316999999999999886e+02,7.038427308043220876e+01,1.209229758957172862e+01
1.317999999999999829e+02,7.036588499639762517e+01,1.200941881769094444e+01
1.318999999999999773e+02,7.035943537679138160e+01,1.190958645734504096e+01
1.319999999999999716e+02,7.036762571487101070e+01,1.182520606380697892e+01
1.320999999999999659e+02,7.038336312414911333e+01,1.175392070874296735e+01
1.321999999999999886e+02,7.043787693710886799e+01,1.174173884866377549e+01
1.322999999999999829e+02,7.055663041549713910e+01,1.184980934795936491e+01
1.323999999999999773e+02,7.068537994694115412e+01,1.197257767947415807e+01
1.324999999999999716e+02,7.080710901919118783e+01,1.205710268017875819e+01
1.325999999999999659e+02,7.086805461551162466e+01,1.214561418410854721e+01
1.326999999999999886e+02,7.087763067834281117e+01,1.227470318794150117e+01
1.327999999999999829e+02,7.084123172852808636e+01,1.234063555422079261e+01
1.328999999999999773e+02,7.074801291984130103e+01,1.226986164906336896e+01
1.329999999999999716e+02,7.064853289857067864e+01,1.221807011562749068e+01
1.330999999999999659e+02,7.058788317050259309e+01,1.219629208370385243e+01
1.331999999999999886e+02,7.048668965552548116e+01,1.215891433413799128e+01
1.332999999999999829e+02,7.038800168369763810e+01,1.213228293054766027e+01
1.333999999999999773e+02,7.029459251871848835e+01,1.209856301810309631e+01
1.334999999999999716e+02,7.025814295501906770e+01,1.202998346714728406e+01
1.335999999999999659e+02,7.022989715160906599e+01,1.196011343277844219e+01
1.336999999999999886e+02,7.022099043850833766e+01,1.188562364135055560e+01
1.337999999999999829e+02,7.023118417944911585e+01,1.182471799342887664e+01
1.338999999999999773e+02,7.023711724886815944e+01,1.177293763745855770e+01
1.339999999999999716e+02,7.026734474165114364e+01,1.176735574295537212e+01
1.340999999999999659e+02,7.035259776660842590e+01,1.179641523947594273e+01
1.341999999999999886e+02,7.043523231850889488e+01,1.183754516018240821e+01
1.342999999999999829e+02,7.050982681585490752e+01,1.188203242327546505e+01
1.343999999999999773e+02,7.056513550327937878e+01,1.193448025094065557e+01
1.344999999999999716e+02,7.060163396078884546e+01,1.200094772097567386e+01
1.345999999999999659e+02,7.063914244343796156e+01,1.207008497804135772e+01
1.346999999999999886e+02,7.058605424523130978e+01,1.199368222347465540e+01
1.347999999999999829e+02,7.048184119099148859e+01,1.191294866437471534e+01
1.348999999999999773e+02,7.038692106517800084e+01,1.184597751071057914e+01
1.349999999999999716e+02,7.029917945654804612e+01,1.178845513719234184e+01
1.350999999999999659e+02,7.016014802936540207e+01,1.171623122860765598e+01
1.351999999999999886e+02,7.003789782348026449e+01,1.162925123855846010e+01
1.352999999999999829e+02,6.992069326849808419e+01,1.154927430345343708e+01
1.353999999999999773e+02,6.977616350175657089e+01,1.146583479124472227e+01
1.354999999999999716e+02,6.965922217315301168e+01,1.144945708624456593e+01
1.355999999999999659e+02,6.959126396969055861e+01,1.150670559890453326e+01
1.356999999999999886e+02,6.956621951598718567e+01,1.158952649182038108e+01
1.357999999999999829e+02,6.960042753813921479e+01,1.167932279910403359e+01
1.358999999999999773e+02,6.967725371522281819e+01,1.177656629194111559e+01
1.359999999999999716e+02,6.975489800349761538e+01,1.189596211289048888e+01
1.360999999999999659e+02,6.983410645887829560e+01,1.203374980903219793e+01
1.361999999999999886e+02,6.986304702998249638e+01,1.206762123341844628e+01
1.362999999999999545e+02,6.984899540896959991e+01,1.200953338106901747e+01
1.363999999999999773e+02,6.982165368977234721e+01,1.191865417930316795e+01
1.365000000000000000e+02,6.977423087027668203e+01,1.182143221912992637e+01
1.365999999999999659e+02,6.969922424021338259e+01,1.171539272219796324e+01
1.366999999999999886e+02,6.963476890594387214e+01,1.162646688882012391e+01
1.367999999999999545e+02,6.956346794124628730e+01,1.154473058776385130e+01
1.368999999999999773e+02,6.950026731368031108e+01,1.146900160262032031e+01
1.370000000000000000e+02,6.945466573263489352e+01,1.138803680400620877e+01
1.370999999999999659e+02,6.937815853305264113e+01,1.131514596353251534e+01
1.371999999999999886e+02,6.928568046688711490e+01,1.125557371602846146e+01
1.372999999999999545e+02,6.920261942700412305e+01,1.121093997118819097e+01
1.373999999999999773e+02,6.914439382329111083e+01,1.115136307277064454e+01
1.375000000000000000e+02,6.911657091670699060e+01,1.103530780025658942e+01
1.375999999999999659e+02,6.909178711247730575e+01,1.093565139390585017e+01
1.376999999999999886e+02,6.906636482128564580e+01,1.085758272461531426e+01
1.377999999999999545e+02,6.904602870226311495e+01,1.078819230726110590e+01
1.378999999999999773e+02,6.900534099659054732e+01,1.074445534400886260e+01
1.380000000000000000e+02,6.895601629600315619e+01,1.072168144993112016e+01
1.380999999999999659e+02,6.892388931504811467e+01,1.071008602880576888e+01
1.381999999999999886e+02,6.890408194020025689e+01,1.069849437512825396e+01
1.382999999999999545e+02,6.884276795097456159e+01,1.069707041906489842e+01
1.383999999999999773e+02,6.875768512466410698e+01,1.070654765408358422e+01
1.385000000000000000e+02,6.869883496217420316e+01,1.069650357866775359e+01
1.385999999999999659e+02,6.868023627068555470e+01,1.065141771462192111e+01
1.386999999999999886e+02,6.869485076602025231e+01,1.057440834342189540e+01
1.387999999999999545e+02,6.871702473674729106e+01,1.051670380371101743e+01
1.388999999999999773e+02,6.881784901920997299e+01,1.054223016538791313e+01
1.390000000000000000e+02,6.892879515503909715e+01,1.061339661838388082e+01
1.390999999999999659e+02,6.906756502426949851e+01,1.071926814469062350e+01
1.391999999999999886e+02,6.923458441765495763e+01,1.082285059343251987e+01
1.392999999999999545e+02,6.940731477351010881e+01,1.093897412966443561e+01
1.393999999999999773e+02,6.955621577177849701e+01,1.110622521456651235e+01
1.395000000000000000e+02,6.968695510660820958e+01,1.127496012646936308e+01
1.395999999999999659e+02,6.977490328496379846e+01,1.142186179260957246e+01
1.396999999999999886e+02,6.984504137726388251e+01,1.158349034384320753e+01
1.397999999999999545e+02,6.988146004055019489e+01,1.171429007797666522e+01
1.398999999999999773e+02,6.989566238590084879e+01,1.185242897451892041e+01
1.400000000000000000e+02,6.984050169993679447e+01,1.193055198918413851e+01
1.400999999999999659e+02,6.977132479823359290e+01,1.197275011698940084e+01
1.401999999999999886e+02,6.971715945080853771e+01,1.198504512127384025e+01
1.402999999999999545e+02,6.966619561920637693e+01,1.198245541666939218e+01
1.403999999999999773e+02,6.962547042245098794e+01,1.198570573079177315e+01
1.405000000000000000e+02,6.969832537916224169e+01,1.194109338557435862e+01
1.405999999999999659e+02,6.978603833863938632e+01,1.190717606717355892e+01
1.406999999999999886e+02,6.987664742989016986e+01,1.189864259897803933e+01
1.407999999999999545e+02,6.997770859748858641e+01,1.194456297793593436e+01
1.408999999999999773e+02,7.006214127903321298e+01,1.202931313943460978e+01
1.410000000000000000e+02,7.006561865720917126e+01,1.213189728844615622e+01
1.410999999999999659e+02,7.005428654770803121e+01,1.217189617892315034e+01
1.411999999999999886e+02,7.005801340713642844e+01,1.211100819451436017e+01
1.412999999999999545e+02,7.008705473685452603e+01,1.198458571361944536e+01
1.413999999999999773e+02,7.005298135630862078e+01,1.181494959129885558e+01
1.415000000000000000e+02,7.002421460674231923e+01,1.168134230420684716e+01
1.415999999999999659e+02,6.992843493494677887e+01,1.157188964927053121e+01
1.416999999999999886e+02,6.986260664028404221e+01,1.147246005558369752e+01
1.417999999999999545e+02,6.980164810118306207e+01,1.139840997074614037e+01
1.418999999999999773e+02,6.976229219766327105e+01,1.132353301124788025e+01
1.420000000000000000e+02,6.971142372558270495e+01,1.126888671718159252e+01
1.420999999999999659e+02,6.966539904450367260e+01,1.130938993620610944e+01
1.421999999999999886e+02,6.966043974707523034e+01,1.143957581745213758e+01
1.422999999999999545e+02,6.964745258199299371e+01,1.162164175919957110e+01
1.423999999999999773e+02,6.965564857692676526e+01,1.181031283047427216e+01
1.425000000000000000e+02,6.963098618992566458e+01,1.201589059536533988e+01
1.425999999999999659e+02,6.959679000884288769e+01,1.215697993034118340e+01
1.426999999999999886e+02,6.944300985994520659e+01,1.204089692757169772e+01
1.427999999999999545e+02,6.932048980269857452e+01,1.191887503920973579e+01
1.428999999999999773e+02,6.928881221868896034e+01,1.184733763353209213e+01
1.430000000000000000e+02,6.928102044154248063e+01,1.177352489625618404e+01
1.430999999999999659e+02,6.929865580200180375e+01,1.167217983047099672e+01
1.431999999999999886e+02,6.932211818595526154e+01,1.155888865437695934e+01
1.432999999999999545e+02,6.938896013310456112e+01,1.147330025544230026e+01
1.433999999999999773e+02,6.946961455300684918e+01,1.141320507740828738e+01
1.435000000000000000e+02,6.955191844727629302e+01,1.137296875515417049e+01
1.435999999999999659e+02,6.961562778348557856e+01,1.135925682183453134e+01
1.436999999999999886e+02,6.963123464849974198e+01,1.129851816659450492e+01
1.437999999999999545e+02,6.966149306362999027e+01,1.127194752370629338e+01
1.438999999999999773e+02,6.968375366567467211e+01,1.131445582911146808e+01
1.440000000000000000e+02,6.969598137999544463e+01,1.137553717496845884e+01
1.440999999999999659e+02,6.970050077456092197e+01,1.145121834211989409e+01
1.441999999999999886e+02,6.972569368465886441e+01,1.153549887133845253e+01
1.442999999999999545e+02,6.976554751460668058e+01,1.162693380871310644e+01
1.443999999999999773e+02,6.974990826333994676e+01,1.160371478755105912e+01
1.445000000000000000e+02,6.975869839704189701e+01,1.159326396840504358e+01
1.445999999999999659e+02,6.980132192724020967e+01,1.160771444996566970e+01
1.446999999999999886e+02,6.986151269507925576e+01,1.161440876721718141e+01
1.447999999999999545e+02,6.991505713097085106e+01,1.162586248551547818e+01
1.448999999999999773e+02,6.998077122122920457e+01,1.166369437671845510e+01
1.450000000000000000e+02,7.006025194960150770e+01,1.170621457850771563e+01
1.450999999999999659e+02,7.014641491111794380e+01,1.175440761030449721e+01
1.451999999999999886e+02,7.024404982302171163e+01,1.179981596996774229e+01
1.452999999999999545e+02,7.031718596884446981e+01,1.183408910698552674e+01
1.453999999999999773e+02,7.036098915046919444e+01,1.187462508730220456e+01
1.455000000000000000e+02,7.039644640535448161e+01,1.192558577909892215e+01
1.455999999999999659e+02,7.036282577369793501e+01,1.191931914171959406e+01
1.456999999999999886e+02,7.031770983097666772e+01,1.190923192609660397e+01
1.457999999999999545e+02,7.022974716569912346e+01,1.188545392383785071e+01
1.458999999999999773e+02,7.011224735140525866e+01,1.183906476643297268e+01
1.460000000000000000e+02,6.997227344851648922e+01,1.180477028999044542e+01
1.460999999999999659e+02,6.987009501825647817e+01,1.179248838588391379e+01
1.461999999999999886e+02,6.982512451658560337e+01,1.176152460638145669e+01
1.462999999999999545e+02,6.983248188901413300e+01,1.174221340161418148e+01
1.463999999999999773e+02,6.983088822134341456e+01,1.171177011137189616e+01
1.465000000000000000e+02,6.982870612307506519e+01,1.168056041179381133e+01
1.465999999999999659e+02,6.981540257356716950e+01,1.162646933142602101e+01
1.466999999999999886e+02,6.981121330286988780e+01,1.152561190694997251e+01
1.467999999999999545e+02,6.979467583667981501e+01,1.143133137868449012e+01
1.468999999999999773e+02,6.977351899244102640e+01,1.139134796933770311e+01
1.470000000000000000e+02,6.972645525730939653e+01,1.138689759734845985e+01
1.470999999999999659e+02,6.966101657155469695e+01,1.138204137535653615e+01
1.471999999999999886e+02,6.958808637063518177e+01,1.138089678457029130e+01
1.472999999999999545e+02,6.954509351447678966e+01,1.138720712341728181e+01
1.473999999999999773e+02,6.957819851345234952e+01,1.139935012866149755e+01
1.475000000000000000e+02,6.962107290903001910e+01,1.141729681186662759e+01
1.475999999999999659e+02,6.968187843760857447e+01,1.142914600033777006e+01
1.476999999999999886e+02,6.973312923957377052e+01,1.145157437658216182e+01
1.477999999999999545e+02,6.978842511189102993e+01,1.145955277219700896e+01
1.478999999999999773e+02,6.993243221832128143e+01,1.157926271310653021e+01
1.480000000000000000e+02,7.011611752742766157e+01,1.177515096424422580e+01
1.480999999999999659e+02,7.028700196971340119e+01,1.200085306836919763e+01
1.481999999999999886e+02,7.041036398480316905e+01,1.222648798421781180e+01
1.482999999999999545e+02,7.052636849546647113e+01,1.247253876156579366e+01
1.483999999999999773e+02,7.057695173987526971e+01,1.259383238250026338e+01
1.485000000000000000e+02,7.057497305239721186e+01,1.257268811174133205e+01
1.485999999999999659e+02,7.056520190880512189e+01,1.250068961261071188e+01
1.486999999999999886e+02,7.055576832956477062e+01,1.244097541148683028e+01
1.487999999999999545e+02,7.054884071203115070e+01,1.238407743288436436e+01
1.488999999999999773e+02,7.056089773767747886e+01,1.233574758570455998e+01
1.490000000000000000e+02,7.061039752678519221e+01,1.234270573419182604e+01
1.490999999999999659e+02,7.066511501670774464e+01,1.235191803075836958e+01
1.491999999999999886e+02,7.070400689129751015e+01,1.237164572904198856e+01
1.492999999999999545e+02,7.071333805006275952e+01,1.243066930366838108e+01
1.493999999999999773e+02,7.071951740044900703e+01,1.247950060995664145e+01
1.495000000000000000e+02,7.070664069791423856e+01,1.251367367578451884e+01
1.495999999999999659e+02,7.068786306100676597e+01,1.256531276942708963e+01
1.496999999999999886e+02,7.067535525051783907e+01,1.261685790121380357e+01
1.497999999999999545e+02,7.066508223918764031e+01,1.266191829011462744e+01
1.498999999999999773e+02,7.066147364326204183e+01,1.270370598681600605e+01
1.500000000000000000e+02,7.062978959237162258e+01,1.275827105880211931e+01
1.500999999999999659e+02,7.060026386080436112e+01,1.274453023685680897e+01
1.501999999999999886e+02,7.057576468660148805e+01,1.272964637147176425e+01
1.502999999999999545e+02,7.055612886870977718e+01,1.272731983601844696e+01
1.503999999999999773e+02,7.056265611699501505e+01,1.275089245946469774e+01
1.505000000000000000e+02,7.056296037391966536e+01,1.276763018539009131e+01
1.505999999999999659e+02,7.056601148424282144e+01,1.278438061251211444e+01
1.506999999999999886e+02,7.055685938843750193e+01,1.279418515082323005e+01
1.507999999999999545e+02,7.056969624755176085e+01,1.280401410467392509e+01
1.508999999999999773e+02,7.062739691391060148e+01,1.283810682801552439e+01
1.510000000000000000e+02,7.068028665567892688e+01,1.287384614142045081e+01
1.510999999999999659e+02,7.072274826650559021e+01,1.291191827325063990e+01
1.511999999999999886e+02,7.077080398637890823e+01,1.296319632152381907e+01
1.512999999999999545e+02,7.085106535327459198e+01,1.301912020855461627e+01
1.513999999999999773e+02,7.087218953946762667e+01,1.297563367793666167e+01
1.515000000000000000e+02,7.087515478776369093e+01,1.297346042694716317e+01
1.515999999999999659e+02,7.089391495205154570e+01,1.298243269426858326e+01
1.516999999999999886e+02,7.093652755430747447e+01,1.300688521707974665e+01
1.517999999999999545e+02,7.098591952974750541e+01,1.305925376796553472e+01
1.518999999999999773e+02,7.103416305464101299e+01,1.312217114821573638e+01
1.520000000000000000e+02,7.106827551350913552e+01,1.318583928740645383e+01
1.520999999999999659e+02,7.111183781653049607e+01,1.326062349977112653e+01
1.521999999999999886e+02,7.115570753478806409e+01,1.331179840165506434e+01
1.522999999999999545e+02,7.120155605343471450e+01,1.334897233344148404e+01
1.523999999999999773e+02,7.122408594206434884e+01,1.337385315850668910e+01
1.525000000000000000e+02,7.122101844417366578e+01,1.338876859477670678e+01
1.525999999999999659e+02,7.123997726733865932e+01,1.340611424916618688e+01
1.526999999999999886e+02,7.126290383979453225e+01,1.341198715645453277e+01
1.527999999999999545e+02,7.126294691207503718e+01,1.340629647263502555e+01
1.528999999999999773e+02,7.124914716451357322e+01,1.340304556519035728e+01
1.530000000000000000e+02,7.123032696599572944e+01,1.340173748683812249e+01
1.530999999999999659e+02,7.121303566663112861e+01,1.340561436621016789e+01
1.531999999999999886e+02,7.122792221417590497e+01,1.342256825565979028e+01
1.532999999999999545e+02,7.125388029833979431e+01,1.344882211586258691e+01
1.533999999999999773e+02,7.127590875156316486e+01,1.347836298565408164e+01
1.535000000000000000e+02,7.128600271334336469e+01,1.349282518517107832e+01
1.535999999999999659e+02,7.123268215470494624e+01,1.339934400300202988e+01
1.536999999999999886e+02,7.116391571754007828e+01,1.328130910206471249e+01
1.537999999999999545e+02,7.109321782969840342e+01,1.316246475597451315e+01
1.538999999999999773e+02,7.101324868436442728e+01,1.304101541200083325e+01
1.540000000000000000e+02,7.093972564935917546e+01,1.290636427925693219e+01
1.540999999999999659e+02,7.087073569229566772e+01,1.277313174869153656e+01
1.541999999999999886e+02,7.081911721001276305e+01,1.267077067055763173e+01
1.542999999999999545e+02,7.077929403980391498e+01,1.259012116780441026e+01
1.543999999999999773e+02,7.073848197853304498e+01,1.250802779210449422e+01
1.545000000000000000e+02,7.071052703134471074e+01,1.244266139504528468e+01
1.545999999999999659e+02,7.069321600193225663e+01,1.240133655896370257e+01
1.546999999999999886e+02,7.066948846709318843e+01,1.236659817322649957e+01
1.547999999999999545e+02,7.063584178138316361e+01,1.233882567228380722e+01
1.548999999999999773e+02,7.060223093690100882e+01,1.231494445957766359e+01
1.550000000000000000e+02,7.052648579889365976e+01,1.227873754935933803e+01
1.550999999999999659e+02,7.043731688727994822e+01,1.225714209542896960e+01
1.551999999999999886e+02,7.035724780953269430e+01,1.224214751392005063e+01
1.552999999999999545e+02,7.025071285012606381e+01,1.221765960903769077e+01
1.553999999999999773e+02,7.011675966595615250e+01,1.219052157984733675e+01
1.555000000000000000e+02,6.996861774037702730e+01,1.215755688801184853e+01
1.555999999999999659e+02,6.979993858339656754e+01,1.210643507643576378e+01
1.556999999999999886e+02,6.963440264278084157e+01,1.206279486858834993e+01
1.557999999999999545e+02,6.948232415509836812e+01,1.202513816645497080e+01
1.558999999999999773e+02,6.933404632988532512e+01,1.199803765036599401e+01
1.560000000000000000e+02,6.918697159092029381e+01,1.197314113030781257e+01
1.560999999999999659e+02,6.907735497200752661e+01,1.202697004139106518e+01
1.561999999999999886e+02,6.906689878853609343e+01,1.216636244454440607e+01
1.562999999999999545e+02,6.915307914804942868e+01,1.228353486248224691e+01
1.563999999999999773e+02,6.927203356174558735e+01,1.243774402103673360e+01
1.565000000000000000e+02,6.941189133117826771e+01,1.260433203864771734e+01
1.565999999999999659e+02,6.955020924341134503e+01,1.280150381172038010e+01
1.566999999999999886e+02,6.965003885805322170e+01,1.295756295909639455e+01
1.567999999999999545e+02,6.967030030053867051e+01,1.288605399433986065e+01
1.568999999999999773e+02,6.974252082024183608e+01,1.277991847131357339e+01
1.570000000000000000e+02,6.976290564143400275e+01,1.263746387735501386e+01
1.570999999999999659e+02,6.974045840681500863e+01,1.247346313019510688e+01
