Time (s),Mean SBP (mmHg),SD SBP (mmHg)
1.170999999999999943e+02,1.229310346097190205e+02,2.631494641903557508e+01
1.171999999999999886e+02,1.231027448481785740e+02,2.651165700187648966e+01
1.172999999999999829e+02,1.232481029599656068e+02,2.668514984696831149e+01
1.173999999999999773e+02,1.233408371196037052e+02,2.689709001037165592e+01
1.174999999999999716e+02,1.233928509806642069e+02,2.713049264962291929e+01
1.175999999999999943e+02,1.234805589815137097e+02,2.728232553192868437e+01
1.176999999999999886e+02,1.235376021229454437e+02,2.735123328068766213e+01
1.177999999999999829e+02,1.235508508233107960e+02,2.729095667993525964e+01
1.178999999999999773e+02,1.235406007089234350e+02,2.721652506515901848e+01
1.179999999999999716e+02,1.235062663450758293e+02,2.713198276182679791e+01
1.180999999999999943e+02,1.234611186708031596e+02,2.705857520596294208e+01
1.181999999999999886e+02,1.234253461770499314e+02,2.703743470970292151e+01
1.182999999999999829e+02,1.233410876950644308e+02,2.704400304517511699e+01
1.183999999999999773e+02,1.232217972400968051e+02,2.707622731541829353e+01
1.184999999999999716e+02,1.230979116450515534e+02,2.712156494266555384e+01
1.185999999999999943e+02,1.230050080319952031e+02,2.719356727577398658e+01
1.186999999999999886e+02,1.229171231386960272e+02,2.726253874359552398e+01
1.187999999999999829e+02,1.228495602931688495e+02,2.732721206595737584e+01
1.188999999999999773e+02,1.226499426436769085e+02,2.703025047465414588e+01
1.189999999999999716e+02,1.223760909337295431e+02,2.661217383708313733e+01
1.190999999999999659e+02,1.221194038674396296e+02,2.616691048759625104e+01
1.191999999999999886e+02,1.218486077274346826e+02,2.572549696384444928e+01
1.192999999999999829e+02,1.217469346003613424e+02,2.533905924191585513e+01
1.193999999999999773e+02,1.216219160124505265e+02,2.499815208289077262e+01
1.194999999999999716e+02,1.216092292856570083e+02,2.488639513911164869e+01
1.195999999999999659e+02,1.216999913542559568e+02,2.497927410226177969e+01
1.196999999999999886e+02,1.217997015857480676e+02,2.513958072608293293e+01
1.197999999999999829e+02,1.218286916746098711e+02,2.525495197896908905e+01
1.198999999999999773e+02,1.218108855900434691e+02,2.530899991944483318e+01
1.199999999999999716e+02,1.216887128449412216e+02,2.521606432854633084e+01
1.200999999999999659e+02,1.214384537310124443e+02,2.489805294525724122e+01
1.201999999999999886e+02,1.212167333183018485e+02,2.462701010452184036e+01
1.202999999999999829e+02,1.209916952639968315e+02,2.439220589604250122e+01
1.203999999999999773e+02,1.207804295121951839e+02,2.415876982701936271e+01
1.204999999999999716e+02,1.207506994970885756e+02,2.409165379815886254e+01
1.205999999999999659e+02,1.210091820803290261e+02,2.430388604747638226e+01
1.206999999999999886e+02,1.212645445923723599e+02,2.456411321575877693e+01
1.207999999999999829e+02,1.214283712261871813e+02,2.477791816032313577e+01
1.208999999999999773e+02,1.216081981081715782e+02,2.506750053688730162e+01
1.209999999999999716e+02,1.217968564921332444e+02,2.543596535425936267e+01
1.210999999999999659e+02,1.217688843734989774e+02,2.540733433388131246e+01
1.211999999999999886e+02,1.214883004358010368e+02,2.494592260731229061e+01
1.212999999999999829e+02,1.211845775122352933e+02,2.452589524175240498e+01
1.213999999999999773e+02,1.209124868993245201e+02,2.410602727617184371e+01
1.214999999999999716e+02,1.206401134270987967e+02,2.370672060897542366e+01
1.215999999999999659e+02,1.203460580259608435e+02,2.334309012402014716e+01
1.216999999999999886e+02,1.203483702632636323e+02,2.318616683290217750e+01
1.217999999999999829e+02,1.206762858947713113e+02,2.333107381485848819e+01
1.218999999999999773e+02,1.209393619415930203e+02,2.356382510901442018e+01
1.219999999999999716e+02,1.212134871189785343e+02,2.384461619590757309e+01
1.220999999999999659e+02,1.215091215269771538e+02,2.418466701098422078e+01
1.221999999999999886e+02,1.216781226441684964e+02,2.445447583884707043e+01
1.222999999999999829e+02,1.216749732639396342e+02,2.459572408315425918e+01
1.223999999999999773e+02,1.217503415054059417e+02,2.471555340655471156e+01
1.224999999999999716e+02,1.217743940763612756e+02,2.471436710211078136e+01
1.225999999999999659e+02,1.218280884550476344e+02,2.474594053887086531e+01
1.226999999999999886e+02,1.218746660493269189e+02,2.479605327043177354e+01
1.227999999999999829e+02,1.219564354853937829e+02,2.489835708185527707e+01
1.228999999999999773e+02,1.220213495305155078e+02,2.502452759320190978e+01
1.229999999999999716e+02,1.219913024897441574e+02,2.507743047982587115e+01
1.230999999999999659e+02,1.219426126536563544e+02,2.515211145936799753e+01
1.231999999999999886e+02,1.219285873368854851e+02,2.527583966794776416e+01
1.232999999999999829e+02,1.219053290226731718e+02,2.538919493943458860e+01
1.233999999999999773e+02,1.218352702321981837e+02,2.528651804793375035e+01
1.234999999999999716e+02,1.217471962893923916e+02,2.508202042377027752e+01
1.235999999999999659e+02,1.218225277291702042e+02,2.489191217077140550e+01
1.236999999999999886e+02,1.219492451236917390e+02,2.468894173412067872e+01
1.237999999999999829e+02,1.220792102616009771e+02,2.446853102471546748e+01
1.238999999999999773e+02,1.222319583819543425e+02,2.422405516629140010e+01
1.239999999999999716e+02,1.223731614358287629e+02,2.398927804321863988e+01
1.240999999999999659e+02,1.225041298291681500e+02,2.388537756995852135e+01
1.241999999999999886e+02,1.226870709251862621e+02,2.394807339292529136e+01
1.242999999999999829e+02,1.227783400787246109e+02,2.398391197410989051e+01
1.243999999999999773e+02,1.227708646989517121e+02,2.405600539525710246e+01
1.244999999999999716e+02,1.227304390232567641e+02,2.414511414926645827e+01
1.245999999999999659e+02,1.226748227674350744e+02,2.422106689963831627e+01
1.246999999999999886e+02,1.226233131146951649e+02,2.430040383935659065e+01
1.247999999999999829e+02,1.224906151110146055e+02,2.434895527749636202e+01
1.248999999999999773e+02,1.222701017255546247e+02,2.424066318545508736e+01
1.249999999999999716e+02,1.220612953301159109e+02,2.405333772545423088e+01
1.250999999999999659e+02,1.219452362718190983e+02,2.392090039813949787e+01
1.251999999999999886e+02,1.218859240936465795e+02,2.380378486676664451e+01
1.252999999999999829e+02,1.219941299385992295e+02,2.383008126673517069e+01
1.253999999999999773e+02,1.222006729282266804e+02,2.395302767829099011e+01
1.254999999999999716e+02,1.224019582842199014e+02,2.411465797081952545e+01
1.255999999999999659e+02,1.226120422518077646e+02,2.431424971486033826e+01
1.256999999999999886e+02,1.228742456686695732e+02,2.459732908692482312e+01
1.257999999999999829e+02,1.231274717841822479e+02,2.491779331609909676e+01
1.258999999999999773e+02,1.232186239086100699e+02,2.504860013307698097e+01
1.259999999999999716e+02,1.232508726768545273e+02,2.517698405015105223e+01
1.260999999999999659e+02,1.232783229476675899e+02,2.531960605494901273e+01
1.261999999999999886e+02,1.232822344980138638e+02,2.547214853009410263e+01
1.262999999999999829e+02,1.233009149579774828e+02,2.553260778157025257e+01
1.263999999999999773e+02,1.232822142603354365e+02,2.554227700190546102e+01
1.264999999999999716e+02,1.232610431628179981e+02,2.554452064601080608e+01
1.265999999999999659e+02,1.232596169279979108e+02,2.551026585897295718e+01
1.266999999999999886e+02,1.233070258840855473e+02,2.545561123751742016e+01
1.267999999999999829e+02,1.232943905155250803e+02,2.536786484854118129e+01
1.268999999999999773e+02,1.232615507872826299e+02,2.521493001565142933e+01
1.269999999999999716e+02,1.232051361702870480e+02,2.503858765146778609e+01
1.270999999999999659e+02,1.232426198970964322e+02,2.489200595360508572e+01
1.271999999999999886e+02,1.233950607530924373e+02,2.476263945231761809e+01
1.272999999999999829e+02,1.235635002900629900e+02,2.471872490441744930e+01
1.273999999999999773e+02,1.237576391260623154e+02,2.474113495749042713e+01
1.274999999999999716e+02,1.240123718215330086e+02,2.484605297872829865e+01
1.275999999999999659e+02,1.243184781049717742e+02,2.501046655561156484e+01
1.276999999999999886e+02,1.244114927855066384e+02,2.511486770668025770e+01
1.277999999999999829e+02,1.243327219391405833e+02,2.513695042205903007e+01
1.278999999999999773e+02,1.242434063124413370e+02,2.516088087026135156e+01
1.279999999999999716e+02,1.241044567279063102e+02,2.509517313044689146e+01
1.280999999999999659e+02,1.239236788270829237e+02,2.499174612477789736e+01
1.281999999999999886e+02,1.236302964964126687e+02,2.484814948768221043e+01
1.282999999999999829e+02,1.233541456786586679e+02,2.471620609070532737e+01
1.283999999999999773e+02,1.231714391587910171e+02,2.461636420623941746e+01
1.284999999999999716e+02,1.231248272288772085e+02,2.465435242847928876e+01
1.285999999999999659e+02,1.231563270948769997e+02,2.482516108207791561e+01
1.286999999999999886e+02,1.231797151675878581e+02,2.503081952790179088e+01
1.287999999999999829e+02,1.232669994916719389e+02,2.537257867539353740e+01
1.288999999999999773e+02,1.233954493817624609e+02,2.575154764976089083e+01
1.289999999999999716e+02,1.235235485229361245e+02,2.615129357196797599e+01
1.290999999999999659e+02,1.235442586012161996e+02,2.632958416545478286e+01
1.291999999999999886e+02,1.235611291596479049e+02,2.649722025480792098e+01
1.292999999999999829e+02,1.235984508068527816e+02,2.669206267956122147e+01
1.293999999999999773e+02,1.235912728297538621e+02,2.681667153817257443e+01
1.294999999999999716e+02,1.235055702929715977e+02,2.687097619544983829e+01
1.295999999999999659e+02,1.234502523027128973e+02,2.690131574972835793e+01
1.296999999999999886e+02,1.233925452263805767e+02,2.694171249046702954e+01
1.297999999999999829e+02,1.233071466264891569e+02,2.691973682047325056e+01
1.298999999999999773e+02,1.231775142175939379e+02,2.684818678001984793e+01
1.299999999999999716e+02,1.230633776435679891e+02,2.680018452859638955e+01
1.300999999999999659e+02,1.229929293477569843e+02,2.677764539369042041e+01
1.301999999999999886e+02,1.229827599325469265e+02,2.674701249890556198e+01
1.302999999999999829e+02,1.229571340504588051e+02,2.671047475727611697e+01
1.303999999999999773e+02,1.228843035917833220e+02,2.665457297157715644e+01
1.304999999999999716e+02,1.227462801296805281e+02,2.658012267140391671e+01
1.305999999999999659e+02,1.226574787396240396e+02,2.660417231786706793e+01
1.306999999999999886e+02,1.226361464200374058e+02,2.667539201891196043e+01
1.307999999999999829e+02,1.226167671043098295e+02,2.678867894155499130e+01
1.308999999999999773e+02,1.225925276465453209e+02,2.689396788162400398e+01
1.309999999999999716e+02,1.225958508137922109e+02,2.695939243000296059e+01
1.310999999999999659e+02,1.226187083402773652e+02,2.703220409300682547e+01
1.311999999999999886e+02,1.226805082259769080e+02,2.710007566008603774e+01
1.312999999999999829e+02,1.227430210848064860e+02,2.708014746088859681e+01
1.313999999999999773e+02,1.228153401017240327e+02,2.706787254762556927e+01
1.314999999999999716e+02,1.228975353152655430e+02,2.710822060757146801e+01
1.315999999999999659e+02,1.229775277501786093e+02,2.717198584884932799e+01
1.316999999999999886e+02,1.230416877540111784e+02,2.724804698124675184e+01
1.317999999999999829e+02,1.230845593765455135e+02,2.731760802913022346e+01
1.318999999999999773e+02,1.231750219678754661e+02,2.740952744916617334e+01
1.319999999999999716e+02,1.232792160098277492e+02,2.750966883677817165e+01
1.320999999999999659e+02,1.233280262683571777e+02,2.758540161406739699e+01
1.321999999999999886e+02,1.233902372890539425e+02,2.765670574014326988e+01
1.322999999999999829e+02,1.234193708561253118e+02,2.767427108330591778e+01
1.323999999999999773e+02,1.233851097253494515e+02,2.755679439647129669e+01
1.324999999999999716e+02,1.233374862838270047e+02,2.743080368754660725e+01
1.325999999999999659e+02,1.231363922231417121e+02,2.712338366166470394e+01
1.326999999999999886e+02,1.229284976284026527e+02,2.677443756681331166e+01
1.327999999999999829e+02,1.227493511215730706e+02,2.644487575195939044e+01
1.328999999999999773e+02,1.225851936561418256e+02,2.613994319575859038e+01
1.329999999999999716e+02,1.224342408776635409e+02,2.590378242866460923e+01
1.330999999999999659e+02,1.223542591320357928e+02,2.562861589984597543e+01
1.331999999999999886e+02,1.223363710541555633e+02,2.546272939044277805e+01
1.332999999999999829e+02,1.224237745357727078e+02,2.543601859992369185e+01
1.333999999999999773e+02,1.225176137540390613e+02,2.542114582294676239e+01
1.334999999999999716e+02,1.227242782268314443e+02,2.560418576778615218e+01
1.335999999999999659e+02,1.229746348275651968e+02,2.583946916321713161e+01
1.336999999999999886e+02,1.231986621393069328e+02,2.608038316053323769e+01
1.337999999999999829e+02,1.233912293986347777e+02,2.633421496014835483e+01
1.338999999999999773e+02,1.235162423367754201e+02,2.651424450562566548e+01
1.339999999999999716e+02,1.236179624069223593e+02,2.670413013763480237e+01
1.340999999999999659e+02,1.235988759899329779e+02,2.668313364447307023e+01
1.341999999999999886e+02,1.234946163160826416e+02,2.662608378409320764e+01
1.342999999999999829e+02,1.233542377885862464e+02,2.658544506344243175e+01
1.343999999999999773e+02,1.232186721297171914e+02,2.653991998563178711e+01
1.344999999999999716e+02,1.230849405819118800e+02,2.649230106945479690e+01
1.345999999999999659e+02,1.229295458189653374e+02,2.645680429296950820e+01
1.346999999999999886e+02,1.227880497953337766e+02,2.641711170218918880e+01
1.347999999999999829e+02,1.226914404948330599e+02,2.643353142078161611e+01
1.348999999999999773e+02,1.225708989633309187e+02,2.646669840186871170e+01
1.349999999999999716e+02,1.224397430291905522e+02,2.651927289399276333e+01
1.350999999999999659e+02,1.223574267130587003e+02,2.658368090103274994e+01
1.351999999999999886e+02,1.223235100663998622e+02,2.669774493937749682e+01
1.352999999999999829e+02,1.222562597362878023e+02,2.678785640900074227e+01
1.353999999999999773e+02,1.221646828601654420e+02,2.688422885404828477e+01
1.354999999999999716e+02,1.221023259833653327e+02,2.697587638806044552e+01
1.355999999999999659e+02,1.221364864039193492e+02,2.699402698840550840e+01
1.356999999999999886e+02,1.221339402638717218e+02,2.694980976584365706e+01
1.357999999999999829e+02,1.220881399380553489e+02,2.677929674250233205e+01
1.358999999999999773e+02,1.220780691302364573e+02,2.661006474449892067e+01
1.359999999999999716e+02,1.220632884373022478e+02,2.644027777243130117e+01
1.360999999999999659e+02,1.221379929848368562e+02,2.636764933636118613e+01
1.361999999999999886e+02,1.222266768036417375e+02,2.635029174543994301e+01
1.362999999999999545e+02,1.223543963062667927e+02,2.641552448522504548e+01
1.363999999999999773e+02,1.225347663938497078e+02,2.658359638353173793e+01
1.365000000000000000e+02,1.226533130399129732e+02,2.678758358272947149e+01
1.365999999999999659e+02,1.227413004678822688e+02,2.702602053344740085e+01
1.366999999999999886e+02,1.228347683181623609e+02,2.728496344040059896e+01
1.367999999999999545e+02,1.228252978592356044e+02,2.734972188901994272e+01
1.368999999999999773e+02,1.227295820112622522e+02,2.726944107961632113e+01
1.370000000000000000e+02,1.226557837902087869e+02,2.719811369315159055e+01
1.370999999999999659e+02,1.225487946299835897e+02,2.711953130547049895e+01
1.371999999999999886e+02,1.224020124708337534e+02,2.695010813797325611e+01
1.372999999999999545e+02,1.222753360667088884e+02,2.676830505055902520e+01
1.373999999999999773e+02,1.221499435059980527e+02,2.660027250208208471e+01
1.375000000000000000e+02,1.220236103773197271e+02,2.647627863733846709e+01
1.375999999999999659e+02,1.218865860956635032e+02,2.637665311862208739e+01
1.376999999999999886e+02,1.219862034609448784e+02,2.642004980223837052e+01
1.377999999999999545e+02,1.221397528121396618e+02,2.652991354795372558e+01
1.378999999999999773e+02,1.222627550666834679e+02,2.661593753231626280e+01
1.380000000000000000e+02,1.223623731393146556e+02,2.668207656321541776e+01
1.380999999999999659e+02,1.224814648719137153e+02,2.679156346110275777e+01
1.381999999999999886e+02,1.225966093049105439e+02,2.694715676294766382e+01
1.382999999999999545e+02,1.226991634813328602e+02,2.711327858444399652e+01
1.383999999999999773e+02,1.228215506573379940e+02,2.730527037937032730e+01
1.385000000000000000e+02,1.227157106565333322e+02,2.698200759553850148e+01
1.385999999999999659e+02,1.225368138449214115e+02,2.658240107836183697e+01
1.386999999999999886e+02,1.223429017569873594e+02,2.620469353725955486e+01
1.387999999999999545e+02,1.221472482453082478e+02,2.584611934573985081e+01
1.388999999999999773e+02,1.219691356959063882e+02,2.548160059186475479e+01
1.390000000000000000e+02,1.219666663626735783e+02,2.526579900331520534e+01
1.390999999999999659e+02,1.219760275838504242e+02,2.507849654717760757e+01
1.391999999999999886e+02,1.219584227680044393e+02,2.491067729629582317e+01
1.392999999999999545e+02,1.220183439559285006e+02,2.491172351502515880e+01
1.393999999999999773e+02,1.220578072023650265e+02,2.495996695492879880e+01
1.395000000000000000e+02,1.220644859053546156e+02,2.505087098257957479e+01
1.395999999999999659e+02,1.220755656362611461e+02,2.509639664996767294e+01
1.396999999999999886e+02,1.219735853271117207e+02,2.497676103132369718e+01
1.397999999999999545e+02,1.218563191871689071e+02,2.488172661207939029e+01
1.398999999999999773e+02,1.217421080170014136e+02,2.479866394761692305e+01
1.400000000000000000e+02,1.216674335222631100e+02,2.475405306612548628e+01
1.400999999999999659e+02,1.216242908231968016e+02,2.475351614019177049e+01
1.401999999999999886e+02,1.216363877468325114e+02,2.485042778866450774e+01
1.402999999999999545e+02,1.217786485341555078e+02,2.501354755877719782e+01
1.403999999999999773e+02,1.219463096633240298e+02,2.508688316718873779e+01
1.405000000000000000e+02,1.221014566056811361e+02,2.515758352070598747e+01
1.405999999999999659e+02,1.220550183900943892e+02,2.522857624862215786e+01
1.406999999999999886e+02,1.220016679310391652e+02,2.536614128472493590e+01
1.407999999999999545e+02,1.219703499829419968e+02,2.561699897772774293e+01
1.408999999999999773e+02,1.218918483746646046e+02,2.585337289521573823e+01
1.410000000000000000e+02,1.218057999890134653e+02,2.613132695383270487e+01
1.410999999999999659e+02,1.218003600134517654e+02,2.636024480730556974e+01
1.411999999999999886e+02,1.218352333795740492e+02,2.656854006292555326e+01
1.412999999999999545e+02,1.219058390999829413e+02,2.682700640360209476e+01
1.413999999999999773e+02,1.219783736030302919e+02,2.709939243116868468e+01
1.415000000000000000e+02,1.220486947647004570e+02,2.719618803548029007e+01
1.415999999999999659e+02,1.222215833271785357e+02,2.716009032536926071e+01
1.416999999999999886e+02,1.223546258060741394e+02,2.709763915302401927e+01
1.417999999999999545e+02,1.224883963209245792e+02,2.707967997412805161e+01
1.418999999999999773e+02,1.226051799183795197e+02,2.712013988498675587e+01
1.420000000000000000e+02,1.226673084594068115e+02,2.720386050020652036e+01
1.420999999999999659e+02,1.226224657288333475e+02,2.731610064754574196e+01
1.421999999999999886e+02,1.225910137475348307e+02,2.736118892424459759e+01
1.422999999999999545e+02,1.223824818066602944e+02,2.704749081214468021e+01
1.423999999999999773e+02,1.221983768286027896e+02,2.679382751669768226e+01
1.425000000000000000e+02,1.220506525528300443e+02,2.665640600139284899e+01
1.425999999999999659e+02,1.218935992543103595e+02,2.658084187173010093e+01
1.426999999999999886e+02,1.217185822381079134e+02,2.651451164769389024e+01
1.427999999999999545e+02,1.216448828326720815e+02,2.651324638454715910e+01
1.428999999999999773e+02,1.216145887306492455e+02,2.653598294095348464e+01
1.430000000000000000e+02,1.215076637658839616e+02,2.658531829535745672e+01
1.430999999999999659e+02,1.213883966092654845e+02,2.665823321226787002e+01
1.431999999999999886e+02,1.212429699059152313e+02,2.672866540658298007e+01
1.432999999999999545e+02,1.211388254206019326e+02,2.679732250460542886e+01
1.433999999999999773e+02,1.210711750664174531e+02,2.693273014995535419e+01
1.435000000000000000e+02,1.210344618464760345e+02,2.712500924972325222e+01
1.435999999999999659e+02,1.210007849974153942e+02,2.732941683273786637e+01
1.436999999999999886e+02,1.210644012149132891e+02,2.746514593291637496e+01
1.437999999999999545e+02,1.212576453400550633e+02,2.754560328107532641e+01
1.438999999999999773e+02,1.213630520256012204e+02,2.751606894600901754e+01
1.440000000000000000e+02,1.214225588433910730e+02,2.729749625337638008e+01
1.440999999999999659e+02,1.214989450208237969e+02,2.711901178053605221e+01
1.441999999999999886e+02,1.215923190619487713e+02,2.701139069811685900e+01
1.442999999999999545e+02,1.215603067711321188e+02,2.691685579874820533e+01
1.443999999999999773e+02,1.214006078436878511e+02,2.678042571081503453e+01
1.445000000000000000e+02,1.213371264597107597e+02,2.672873653794296800e+01
1.445999999999999659e+02,1.213402067458077482e+02,2.674828479024683503e+01
1.446999999999999886e+02,1.213836732540558785e+02,2.678442944753569321e+01
1.447999999999999545e+02,1.214673633510967221e+02,2.689652783573244577e+01
1.448999999999999773e+02,1.215623554321476689e+02,2.701605067073654354e+01
1.450000000000000000e+02,1.217105285867175013e+02,2.716194527761402711e+01
1.450999999999999659e+02,1.218298884898306227e+02,2.730318080786645396e+01
1.451999999999999886e+02,1.218910260805470358e+02,2.744277088206507287e+01
1.452999999999999545e+02,1.219490606533403110e+02,2.761358209669053210e+01
1.453999999999999773e+02,1.219390359746044794e+02,2.779439061540819367e+01
1.455000000000000000e+02,1.219048307536927211e+02,2.801249468966197398e+01
1.455999999999999659e+02,1.218782539002136360e+02,2.826924967597177485e+01
1.456999999999999886e+02,1.219819806112775069e+02,2.847831775862367465e+01
1.457999999999999545e+02,1.222123484791597576e+02,2.863007744054839776e+01
1.458999999999999773e+02,1.224181950563297079e+02,2.881156760834706887e+01
1.460000000000000000e+02,1.225925949031938984e+02,2.895846655593296504e+01
1.460999999999999659e+02,1.227037908665328985e+02,2.904955580229401590e+01
1.461999999999999886e+02,1.228314250391896962e+02,2.915732954862208715e+01
1.462999999999999545e+02,1.229830174810247740e+02,2.927819515687405882e+01
1.463999999999999773e+02,1.230484193743748165e+02,2.934627069734364468e+01
1.465000000000000000e+02,1.231017294108909539e+02,2.940907190705746288e+01
1.465999999999999659e+02,1.231665080007417572e+02,2.947126259428757322e+01
1.466999999999999886e+02,1.232420114528577528e+02,2.951163586217919743e+01
1.467999999999999545e+02,1.233055200243396143e+02,2.950814102287733220e+01
1.468999999999999773e+02,1.233792132697416406e+02,2.950927694055075179e+01
1.470000000000000000e+02,1.234216744181365897e+02,2.947696511488998183e+01
1.470999999999999659e+02,1.234470824310438388e+02,2.945367119200033912e+01
1.471999999999999886e+02,1.234608903353916531e+02,2.943539627383816892e+01
1.472999999999999545e+02,1.234959346281500530e+02,2.943704995665222768e+01
1.473999999999999773e+02,1.235753002066889081e+02,2.951598117965227885e+01
1.475000000000000000e+02,1.235977863079506562e+02,2.955617014706632162e+01
1.475999999999999659e+02,1.236034990520533796e+02,2.959111150807969537e+01
1.476999999999999886e+02,1.235768773827792870e+02,2.963766824868634941e+01
1.477999999999999545e+02,1.235449053448755450e+02,2.967912127009628165e+01
1.478999999999999773e+02,1.235092684250556800e+02,2.971540086949949000e+01
1.480000000000000000e+02,1.233272744055357322e+02,2.950988543624259464e+01
1.480999999999999659e+02,1.231503548224031022e+02,2.934525697668861710e+01
1.481999999999999886e+02,1.229895228541289072e+02,2.920710278164173701e+01
1.482999999999999545e+02,1.228848411517089687e+02,2.914101848820507712e+01
1.483999999999999773e+02,1.228084572931960707e+02,2.911694801901391116e+01
1.485000000000000000e+02,1.227228934260365492e+02,2.909994570617832110e+01
1.485999999999999659e+02,1.227329518336448047e+02,2.918112644232222053e+01
1.486999999999999886e+02,1.227925947979128836e+02,2.927247285274150812e+01
1.487999999999999545e+02,1.228391826248496415e+02,2.928925042836817383e+01
1.488999999999999773e+02,1.228545093542334712e+02,2.928123971120629321e+01
1.490000000000000000e+02,1.228769771182908244e+02,2.928002876632288931e+01
1.490999999999999659e+02,1.230557259930041454e+02,2.941094139654923012e+01
1.491999999999999886e+02,1.232285751208807199e+02,2.954558783901449104e+01
1.492999999999999545e+02,1.233811097959466423e+02,2.971743670711569507e+01
1.493999999999999773e+02,1.235388920997595221e+02,2.989449259393714797e+01
1.495000000000000000e+02,1.237517219405147557e+02,3.012490834886303048e+01
1.495999999999999659e+02,1.237249860745072567e+02,3.005654136562435497e+01
1.496999999999999886e+02,1.236811930042024699e+02,2.999211803402366172e+01
1.497999999999999545e+02,1.236489416876682270e+02,2.994560249054759282e+01
1.498999999999999773e+02,1.236272389349873322e+02,2.991091199295711434e+01
1.500000000000000000e+02,1.236120136185285929e+02,2.988424695477453596e+01
1.500999999999999659e+02,1.235974085438006256e+02,2.986336524115538893e+01
1.501999999999999886e+02,1.235731790700181705e+02,2.984621416757146406e+01
1.502999999999999545e+02,1.235557126745037380e+02,2.956071854416014233e+01
1.503999999999999773e+02,1.235842496110704474e+02,2.929004335671542947e+01
1.505000000000000000e+02,1.237288664385246619e+02,2.914454651555854170e+01
1.505999999999999659e+02,1.238544030045086402e+02,2.900459547913391489e+01
1.506999999999999886e+02,1.239677043290525518e+02,2.888060370921510511e+01
1.507999999999999545e+02,1.240848003510472921e+02,2.877542506267150557e+01
1.508999999999999773e+02,1.241747933058677091e+02,2.865133624532566259e+01
1.510000000000000000e+02,1.241364872222704463e+02,2.837248103659013765e+01
1.510999999999999659e+02,1.241140587440770418e+02,2.820098300376842815e+01
1.511999999999999886e+02,1.240750936499640886e+02,2.804970633453752171e+01
1.512999999999999545e+02,1.240046310970156753e+02,2.793683887606723104e+01
1.513999999999999773e+02,1.239731438579377851e+02,2.787397087163937925e+01
1.515000000000000000e+02,1.241013170604288973e+02,2.793657699446860221e+01
1.515999999999999659e+02,1.242316584034142579e+02,2.803142553462068065e+01
1.516999999999999886e+02,1.243388108401138936e+02,2.813096268408451905e+01
1.517999999999999545e+02,1.244250790478275661e+02,2.820927636868472987e+01
1.518999999999999773e+02,1.246690140607449990e+02,2.847699632923799840e+01
1.520000000000000000e+02,1.249515648952293958e+02,2.881958218569994301e+01
1.520999999999999659e+02,1.252588197616037036e+02,2.920215745482391512e+01
1.521999999999999886e+02,1.255028266462608002e+02,2.955059650392757220e+01
1.522999999999999545e+02,1.257227257853761415e+02,2.992580374210116645e+01
1.523999999999999773e+02,1.259530932265609238e+02,3.028360483775153256e+01
1.525000000000000000e+02,1.259708727563559734e+02,3.033290373553400343e+01
1.525999999999999659e+02,1.259077451316077969e+02,3.021730604106362250e+01
1.526999999999999886e+02,1.257768142886351797e+02,2.997285873708412041e+01
1.527999999999999545e+02,1.256515459499722880e+02,2.971669831480269153e+01
1.528999999999999773e+02,1.255900879246058963e+02,2.947617943154663323e+01
1.530000000000000000e+02,1.255649782720189904e+02,2.921047313929470235e+01
1.530999999999999659e+02,1.255404307067561547e+02,2.898092032462290391e+01
1.531999999999999886e+02,1.255189611999586106e+02,2.877969768792293692e+01
1.532999999999999545e+02,1.255211820508318965e+02,2.862179833153376407e+01
1.533999999999999773e+02,1.255089425854217495e+02,2.844954728323908810e+01
1.535000000000000000e+02,1.254891696937218484e+02,2.828077943920657233e+01
1.535999999999999659e+02,1.254689024274818934e+02,2.811364689895768976e+01
1.536999999999999886e+02,1.254797387317571236e+02,2.805317411004557471e+01
1.537999999999999545e+02,1.255137375921726886e+02,2.805613965416238287e+01
1.538999999999999773e+02,1.255425862446389402e+02,2.807674094991693181e+01
1.540000000000000000e+02,1.255840869140052547e+02,2.811846910218594431e+01
1.540999999999999659e+02,1.255970460545155163e+02,2.816073114935965549e+01
1.541999999999999886e+02,1.255800144995204590e+02,2.823515007050897196e+01
1.542999999999999545e+02,1.255718476653232756e+02,2.832819266694594873e+01
1.543999999999999773e+02,1.255530654045260661e+02,2.843679284754438186e+01
1.545000000000000000e+02,1.255211230843971748e+02,2.854161511376892335e+01
1.545999999999999659e+02,1.255008497588855647e+02,2.866457051088616481e+01
1.546999999999999886e+02,1.254964008041982026e+02,2.877151397429116386e+01
1.547999999999999545e+02,1.255033507969545497e+02,2.885494776302823183e+01
1.548999999999999773e+02,1.255154685946461512e+02,2.887059625358809001e+01
1.550000000000000000e+02,1.254776726114371002e+02,2.877151504128202220e+01
1.550999999999999659e+02,1.254246303111642078e+02,2.868902216562162977e+01
1.551999999999999886e+02,1.253444199285425356e+02,2.859470449035849171e+01
1.552999999999999545e+02,1.251909852125123024e+02,2.842739273529280197e+01
1.553999999999999773e+02,1.250002226368083456e+02,2.826367327438292421e+01
1.555000000000000000e+02,1.247704295070931693e+02,2.806077495834908220e+01
1.555999999999999659e+02,1.245248394730686812e+02,2.786223121983652362e+01
1.556999999999999886e+02,1.242914471456967647e+02,2.773903114110268220e+01
1.557999999999999545e+02,1.240578722352289134e+02,2.763694458071027782e+01
