Time (s),Mean SBP Fallers (mmHg),SD SBP Fallers (mmHg),Mean SBP Non-Fallers (mmHg),SD SBP Non-Fallers (mmHg)
6.409999999999999432e+01,9.478517868581540995e+01,2.062800915431984450e+01,1.262107795784419721e+02,2.585796954294804806e+01
6.419999999999998863e+01,9.490489552245837501e+01,2.066362798467921991e+01,1.261999110323450566e+02,2.585713233475555484e+01
6.429999999999998295e+01,9.502073137167147365e+01,2.069610008593976147e+01,1.262009141988403229e+02,2.586516021018245937e+01
6.439999999999997726e+01,9.512100322617585846e+01,2.073317879628909566e+01,1.261988691381168763e+02,2.587832084632722385e+01
6.449999999999997158e+01,9.520073498316959615e+01,2.075261412642771575e+01,1.261944868039216487e+02,2.589487934616517251e+01
6.459999999999999432e+01,9.527709990554428998e+01,2.078082147343264552e+01,1.262237268194823940e+02,2.596971230530402508e+01
6.469999999999998863e+01,9.534772931998952572e+01,2.080113342594312087e+01,1.263134684345323393e+02,2.608783717031129612e+01
6.479999999999998295e+01,9.539319746405783462e+01,2.081193948848494912e+01,1.264431235655299730e+02,2.620400636697897667e+01
6.489999999999997726e+01,9.545107805484069274e+01,2.082722601172084609e+01,1.266007536046471529e+02,2.630780787664258469e+01
6.499999999999997158e+01,9.551696224008900060e+01,2.079022631848824076e+01,1.267881005943686006e+02,2.641934254279770400e+01
6.509999999999999432e+01,9.556103750323538293e+01,2.074695586903380828e+01,1.269329378979749663e+02,2.648250303660146443e+01
6.519999999999998863e+01,9.558470997736291963e+01,2.071611756399244442e+01,1.270238032790280158e+02,2.648619894637892003e+01
6.529999999999998295e+01,9.560604418153241113e+01,2.069721630780497890e+01,1.270800208582279396e+02,2.649164200664213809e+01
6.539999999999997726e+01,9.560452195242952200e+01,2.069926922412831871e+01,1.271148537600339239e+02,2.650238712208317438e+01
6.549999999999997158e+01,9.560442849004432730e+01,2.075211312695537913e+01,1.271615269943757056e+02,2.654965846704791232e+01
6.559999999999999432e+01,9.553337040735581809e+01,2.080974721812867045e+01,1.271545709772509980e+02,2.658298851680152097e+01
6.569999999999998863e+01,9.547664500889349881e+01,2.087702409649793722e+01,1.271351478625907987e+02,2.667023813557824852e+01
6.579999999999998295e+01,9.539608013242454376e+01,2.099135487919904364e+01,1.270982439053270525e+02,2.677764132899823224e+01
6.589999999999997726e+01,9.531303362499109255e+01,2.109876283230319416e+01,1.270836479080538766e+02,2.689914337890204976e+01
6.599999999999997158e+01,9.525069675796856927e+01,2.122979981974385666e+01,1.270303713236592245e+02,2.700032767099841990e+01
6.609999999999999432e+01,9.519363868003236462e+01,2.137993935396038125e+01,1.269350451212107487e+02,2.708392139944011134e+01
6.619999999999998863e+01,9.516198688248739757e+01,2.152626496393198607e+01,1.268663062327990616e+02,2.719621379768618041e+01
6.629999999999998295e+01,9.514428457941430395e+01,2.163844233790351268e+01,1.268958111582673780e+02,2.731031667767167903e+01
6.639999999999997726e+01,9.519830006965054281e+01,2.170779515292668194e+01,1.269788793485477072e+02,2.729187230252799168e+01
6.649999999999997158e+01,9.528027354232843038e+01,2.170049153931371677e+01,1.270422150213793344e+02,2.730846178790502776e+01
6.659999999999999432e+01,9.535888699880194963e+01,2.170213133082438262e+01,1.270990771309045471e+02,2.735438445308258792e+01
6.669999999999998863e+01,9.544891852864043358e+01,2.169924381716567652e+01,1.271380724760015823e+02,2.738798697916955405e+01
6.679999999999998295e+01,9.552509261844491562e+01,2.169599014791153735e+01,1.271767526962792516e+02,2.742001977405935520e+01
6.689999999999997726e+01,9.557261475865519174e+01,2.167967645248865693e+01,1.271629790098825623e+02,2.745241083738891064e+01
6.699999999999997158e+01,9.561062632249999638e+01,2.164067136319505025e+01,1.271993409545126070e+02,2.741858383406365363e+01
6.709999999999999432e+01,9.564776452489870451e+01,2.159077686086364523e+01,1.271855431957252307e+02,2.739631808537628288e+01
6.719999999999998863e+01,9.574017870088603388e+01,2.154597111016850519e+01,1.271780454098264670e+02,2.739903277299941919e+01
6.729999999999998295e+01,9.586094384951573488e+01,2.150968860343859035e+01,1.271732274718211215e+02,2.739179284946425597e+01
6.739999999999997726e+01,9.599105161138220410e+01,2.148190061382853955e+01,1.272463001674959884e+02,2.742779614613402472e+01
6.749999999999997158e+01,9.612570092429703550e+01,2.145866646028946789e+01,1.273108751609867113e+02,2.743452469795474613e+01
6.759999999999999432e+01,9.625266805484704946e+01,2.143675660543195960e+01,1.273817055648936645e+02,2.745575174309690780e+01
6.769999999999998863e+01,9.637796907558130499e+01,2.141919529885939966e+01,1.274495710585412667e+02,2.748321384574630954e+01
6.779999999999998295e+01,9.650068522370835922e+01,2.140393114111344985e+01,1.275021431292632030e+02,2.752442446386055863e+01
6.789999999999997726e+01,9.656423692786484025e+01,2.146179465364857109e+01,1.275251718000500460e+02,2.756563076603057283e+01
6.799999999999997158e+01,9.661620506115335161e+01,2.152529930876577424e+01,1.275269375613163163e+02,2.759633115070575471e+01
6.809999999999999432e+01,9.668497883835982520e+01,2.155260707396550757e+01,1.274743083354278781e+02,2.757495526228240479e+01
6.819999999999998863e+01,9.673332754240695408e+01,2.155799208621399643e+01,1.273900473389631571e+02,2.753639762826593795e+01
6.829999999999998295e+01,9.678423783882220732e+01,2.156209498421098303e+01,1.273775303291982368e+02,2.751400964642457225e+01
6.839999999999997726e+01,9.683413446198808572e+01,2.157001692732407605e+01,1.273838537804556665e+02,2.737618806047668230e+01
6.849999999999997158e+01,9.688904948728739441e+01,2.158254837431246997e+01,1.273398354096936345e+02,2.727465321028141432e+01
6.859999999999999432e+01,9.692185125459350559e+01,2.161964759973409755e+01,1.273083271671234087e+02,2.722805434872661579e+01
6.869999999999998863e+01,9.694180281214055128e+01,2.164891715011834350e+01,1.272783736682581690e+02,2.717812869382384378e+01
6.879999999999998295e+01,9.696345072518673192e+01,2.166216078615397933e+01,1.272637821567721517e+02,2.713017531618962508e+01
6.889999999999997726e+01,9.698412293177702281e+01,2.167945203992144343e+01,1.272701543739757710e+02,2.711337152262328587e+01
6.899999999999997158e+01,9.699464074112938761e+01,2.175589009428215803e+01,1.271984415190411966e+02,2.696027126649923389e+01
6.909999999999999432e+01,9.701073271473427440e+01,2.184290211370455026e+01,1.271419583928703645e+02,2.675731561409062209e+01
6.919999999999998863e+01,9.702225305824615020e+01,2.193579382166467795e+01,1.270490812937011640e+02,2.660184957818379559e+01
6.929999999999998295e+01,9.701467897460312884e+01,2.200299597111332517e+01,1.269546429529313798e+02,2.648565175727700094e+01
6.939999999999997726e+01,9.707277983281922218e+01,2.204666983385105894e+01,1.269700280156785510e+02,2.647062549537020359e+01
6.949999999999997158e+01,9.708663940446265883e+01,2.209935214946563420e+01,1.271394167392805059e+02,2.661279670421526333e+01
6.959999999999999432e+01,9.709894059919982112e+01,2.215927800502591083e+01,1.272614277152435136e+02,2.677181536406414608e+01
6.969999999999998863e+01,9.712316441696540892e+01,2.223196711941443127e+01,1.273614369632361871e+02,2.694622963790492065e+01
6.979999999999998295e+01,9.715225522159279592e+01,2.230653774832864755e+01,1.274534401353817401e+02,2.716448874798197011e+01
6.989999999999997726e+01,9.722021496599560919e+01,2.239955323779829044e+01,1.275409551633249805e+02,2.746107426912116267e+01
6.999999999999997158e+01,9.730804823857337738e+01,2.249876486944003418e+01,1.276334090764624136e+02,2.777774901792724549e+01
7.009999999999999432e+01,9.740160241090094928e+01,2.259895336649843500e+01,1.276074614696180873e+02,2.790268714936170369e+01
7.019999999999998863e+01,9.744583008473053098e+01,2.272358558087456970e+01,1.274952618054099958e+02,2.782730440384927206e+01
7.029999999999998295e+01,9.754521117030203925e+01,2.274636335457083547e+01,1.274114853844537549e+02,2.777375884732927602e+01
7.039999999999997726e+01,9.764797002589949670e+01,2.275372074649950349e+01,1.273457956001054328e+02,2.775405665109047249e+01
7.049999999999997158e+01,9.775704580998412041e+01,2.273477657393187457e+01,1.272815571831353338e+02,2.773213479347945665e+01
7.059999999999999432e+01,9.786753596251458021e+01,2.271026933531934588e+01,1.272590354004046418e+02,2.770351381445608752e+01
7.069999999999998863e+01,9.797656592716867863e+01,2.269334188999636481e+01,1.272349199302642688e+02,2.764813342834739274e+01
7.079999999999998295e+01,9.805137142342002221e+01,2.266113724720410971e+01,1.272101114748663520e+02,2.758628817197099892e+01
7.089999999999997726e+01,9.813075837497524390e+01,2.263399965659224833e+01,1.271943815206781494e+02,2.753410869223591106e+01
7.099999999999997158e+01,9.827387362926087633e+01,2.258489442339184095e+01,1.271650262015149195e+02,2.741854981381305123e+01
7.109999999999999432e+01,9.836124061445863731e+01,2.253723108764187444e+01,1.271421028652464145e+02,2.729016498212477870e+01
7.119999999999998863e+01,9.838008534246574754e+01,2.247408119699703377e+01,1.271427522444812297e+02,2.716665989823153282e+01
7.129999999999998295e+01,9.838284546346680770e+01,2.241625518841793152e+01,1.271415891120233681e+02,2.706770585043543420e+01
7.139999999999997726e+01,9.838938160689453127e+01,2.238168768480383974e+01,1.271037092302625382e+02,2.699611531304535461e+01
7.149999999999997158e+01,9.838389220008050984e+01,2.237837559580119517e+01,1.270733950377780559e+02,2.699239986431085470e+01
7.159999999999999432e+01,9.838211177559114162e+01,2.237729656978363124e+01,1.270348219234294191e+02,2.702320307618493445e+01
7.169999999999998863e+01,9.839937101834749456e+01,2.237853379342902826e+01,1.269851770091185728e+02,2.705315679015740926e+01
7.179999999999998295e+01,9.834344155785042574e+01,2.234423330822052733e+01,1.269274950554296026e+02,2.709757123702520687e+01
7.189999999999997726e+01,9.829616939664802544e+01,2.231508867324945555e+01,1.268831419888147849e+02,2.714485232057365138e+01
7.199999999999997158e+01,9.825872102954664911e+01,2.231003053981906703e+01,1.268580531975014765e+02,2.712940682361782052e+01
7.209999999999999432e+01,9.822855363841894416e+01,2.231781284976203139e+01,1.268148190296744389e+02,2.702260246983354008e+01
7.219999999999998863e+01,9.821314675741098199e+01,2.229930177786273759e+01,1.267755768748471752e+02,2.689551325083774813e+01
7.229999999999998295e+01,9.818879905939733987e+01,2.226747601412362698e+01,1.267272671850760872e+02,2.678843488176580223e+01
7.239999999999997726e+01,9.815923045668205305e+01,2.223803188553480936e+01,1.266726369517532191e+02,2.668594962248792868e+01
7.249999999999997158e+01,9.813856919433381165e+01,2.221965723084204924e+01,1.266236446582840358e+02,2.660060015412396695e+01
7.259999999999999432e+01,9.814104542629809202e+01,2.218895850992330310e+01,1.265897467950445332e+02,2.655523113002623603e+01
7.269999999999998863e+01,9.812203132927628246e+01,2.216792583764948787e+01,1.265537433916124428e+02,2.657921174507625750e+01
7.279999999999998295e+01,9.806716664658799232e+01,2.217564870034871660e+01,1.265338701477185595e+02,2.666345236859935852e+01
7.289999999999997726e+01,9.800837477726165048e+01,2.215694257189328908e+01,1.265551968926319262e+02,2.679844646427653387e+01
7.299999999999997158e+01,9.796461215236340081e+01,2.214363501145895796e+01,1.266511497312248338e+02,2.700211495324554178e+01
7.309999999999999432e+01,9.792049566867763133e+01,2.213516727981300036e+01,1.267577380236897824e+02,2.724879332971717005e+01
7.319999999999998863e+01,9.787094059258866707e+01,2.214007742756739816e+01,1.268778806142111648e+02,2.741636239256517982e+01
7.329999999999998295e+01,9.779337204510059678e+01,2.214139378906788025e+01,1.271047360110768807e+02,2.752671429383959634e+01
7.339999999999997726e+01,9.768921549895728162e+01,2.214850223808613450e+01,1.273553558394142442e+02,2.765237820366159482e+01
7.349999999999997158e+01,9.756404391907558704e+01,2.214098019267263595e+01,1.276287846495637837e+02,2.779896337348700541e+01
7.359999999999999432e+01,9.747228165941208999e+01,2.214268344770369268e+01,1.278922966964888985e+02,2.797851497971766577e+01
7.369999999999998863e+01,9.741118728551253980e+01,2.220117392303915338e+01,1.280212003789997368e+02,2.801446327762437249e+01
7.379999999999998295e+01,9.735151124593923555e+01,2.226656873971995765e+01,1.281631481877198837e+02,2.804676754964011209e+01
7.389999999999997726e+01,9.729214222179157900e+01,2.231681577510489234e+01,1.282931486130741234e+02,2.812555691457311369e+01
7.399999999999997158e+01,9.722980933728827324e+01,2.236590022120026688e+01,1.283243388492931842e+02,2.812346796390674086e+01
7.409999999999999432e+01,9.723614745969834416e+01,2.240559454370071535e+01,1.283461197896678527e+02,2.810154658560050578e+01
7.419999999999998863e+01,9.726848226435863864e+01,2.245793529674500633e+01,1.283597439665562661e+02,2.811662328304730707e+01
7.429999999999998295e+01,9.731746273045057194e+01,2.249877156498636666e+01,1.283744062866590241e+02,2.815471427800758875e+01
7.439999999999997726e+01,9.733699314466680619e+01,2.250940877084152447e+01,1.283478839326854199e+02,2.817530991378873395e+01
7.449999999999997158e+01,9.733823877776663380e+01,2.250557591510375843e+01,1.282920438451311611e+02,2.800889718673909812e+01
7.459999999999999432e+01,9.733157336367551693e+01,2.251897935320821276e+01,1.282393539228339705e+02,2.781905143751850673e+01
7.469999999999998863e+01,9.730885283770059857e+01,2.254484362089505467e+01,1.281751540275164416e+02,2.769067285418578095e+01
7.479999999999998295e+01,9.728604190069498259e+01,2.257054423496713369e+01,1.281513769950281301e+02,2.761694358814643380e+01
7.489999999999997726e+01,9.727366501750400118e+01,2.259457724641245591e+01,1.281346094591310703e+02,2.757221451368461729e+01
7.499999999999997158e+01,9.727538218797633363e+01,2.261167324568069859e+01,1.281206758179892802e+02,2.752959544024383476e+01
7.509999999999999432e+01,9.730675405510112341e+01,2.257752198916512754e+01,1.281347320183053284e+02,2.749240525285130943e+01
7.519999999999998863e+01,9.734742319593763682e+01,2.255020318466198859e+01,1.281446287108609567e+02,2.747880093107531607e+01
7.529999999999998295e+01,9.740058627285323212e+01,2.252150575049666870e+01,1.281479361294509829e+02,2.747553682417811061e+01
7.539999999999997726e+01,9.743737339244474072e+01,2.245645462646476531e+01,1.281176274914436135e+02,2.749149896600028953e+01
7.549999999999997158e+01,9.748310393410748986e+01,2.240783301324579213e+01,1.280547768785797018e+02,2.748499167891204564e+01
7.559999999999999432e+01,9.760367063697958656e+01,2.237557872611746745e+01,1.280320680686872947e+02,2.746313213135809761e+01
7.569999999999998863e+01,9.773607900126316395e+01,2.233260080053737795e+01,1.280072914251358895e+02,2.747107166331574390e+01
7.579999999999998295e+01,9.786942437594822763e+01,2.230503171392080120e+01,1.280031942021138320e+02,2.753727691980686387e+01
7.589999999999997726e+01,9.801872176662337210e+01,2.231081956127733434e+01,1.280509866114141460e+02,2.768058540851724558e+01
7.599999999999997158e+01,9.815022365800264481e+01,2.231797784935379170e+01,1.280558976135966418e+02,2.775875938554587208e+01
7.609999999999999432e+01,9.827018276469773639e+01,2.235120916037204353e+01,1.279871549965161108e+02,2.781518536736152214e+01
7.619999999999998863e+01,9.837974915379493268e+01,2.239360687072300493e+01,1.279493747705387676e+02,2.788461316070965523e+01
7.629999999999998295e+01,9.848784269716398398e+01,2.244693792346021155e+01,1.279626429005820114e+02,2.797461197376484776e+01
7.639999999999997726e+01,9.856927999055605483e+01,2.251563255909450234e+01,1.279743891987601927e+02,2.808597637108920253e+01
7.649999999999997158e+01,9.861803174574907871e+01,2.260431572784188603e+01,1.279619706062939315e+02,2.819133748194194311e+01
7.659999999999999432e+01,9.870195273430107363e+01,2.269830157495957579e+01,1.279916014095685455e+02,2.823778974823084198e+01
7.669999999999998863e+01,9.878368665401156079e+01,2.280315933402525630e+01,1.280354998896743837e+02,2.813909881719893491e+01
7.679999999999998295e+01,9.886552554931616044e+01,2.291458511800503928e+01,1.280866462546727860e+02,2.804686873949901837e+01
